Date,EXV1.DE,EXV2.DE,EXV3.DE,EXV5.DE,EXV6.DE
2014-07-07,13.57083797454834,19.327791213989258,25.35934829711914,37.10260772705078,29.833765029907227
2014-07-08,13.270987510681152,19.013832092285156,24.91994857788086,36.412479400634766,29.635372161865234
2014-07-09,13.308635711669922,19.013832092285156,24.910982131958008,36.3980827331543,29.662734985351562
2014-07-10,13.140904426574707,18.856861114501953,24.668869018554688,36.04581069946289,29.40962028503418
2014-07-11,13.192251205444336,18.856861114501953,24.61506462097168,36.132083892822266,29.361732482910156
2014-07-14,13.353133201599121,19.00729751586914,24.830278396606445,36.527488708496094,29.67641830444336
2014-07-15,13.276966094970703,19.027790069580078,24.52588653564453,36.38951873779297,29.87118911743164
2014-07-16,13.554471015930176,19.286714553833008,24.72469139099121,36.94709396362305,30.701528549194336
2014-07-17,13.3546724319458,19.04106903076172,24.75179672241211,36.44087600708008,30.168729782104492
2014-07-18,13.353280067443848,19.054349899291992,25.230754852294922,36.037357330322266,30.22408676147461
2014-07-21,13.278356552124023,18.961397171020508,25.194604873657227,35.65586471557617,30.251766204833984
2014-07-22,13.42959213256836,19.266801834106445,25.610300064086914,36.015350341796875,30.99905014038086
2014-07-23,13.479545593261719,19.24024200439453,25.619333267211914,36.118064880371094,31.116687774658203
2014-07-24,13.746635437011719,19.299989700317383,25.79103660583496,36.360164642333984,31.09593391418457
2014-07-25,13.763978004455566,19.33983039855957,25.492816925048828,35.71455383300781,31.345035552978516
2014-07-28,13.757043838500977,19.346466064453125,25.312091827392578,35.00291061401367,31.213571548461914
2014-07-29,13.814623832702637,19.446060180664062,25.411495208740234,35.12029266357422,31.441909790039062
2014-07-30,13.847229957580566,19.446060180664062,25.71873664855957,34.76813507080078,31.07518196105957
2014-07-31,13.569727897644043,19.153934478759766,25.366308212280273,34.15919494628906,30.549297332763672
2014-08-01,13.3546724319458,18.928203582763672,24.986764907836914,33.68231964111328,29.98882293701172
2014-08-04,13.444856643676758,18.85516929626465,24.70662498474121,33.836395263671875,30.11336898803711
2014-08-05,13.337324142456055,18.841890335083008,24.92350196838379,33.506229400634766,30.134124755859375
2014-08-06,13.167354583740234,18.715749740600586,24.787948608398438,33.09537887573242,30.286357879638672
2014-08-07,12.980043411254883,18.569686889648438,24.760841369628906,32.45710372924805,29.87118911743164
2014-08-08,13.035543441772461,18.257648468017578,24.598182678222656,32.603843688964844,29.891944885253906
2014-08-11,13.108389854431152,18.490013122558594,25.013870239257812,33.37417221069336,30.63924217224121
2014-08-12,13.104915618896484,18.443546295166016,24.86927604675293,32.919307708740234,30.625411987304688
2014-08-13,13.285295486450195,18.582969665527344,24.851198196411133,33.117401123046875,30.23792266845703
2014-08-14,13.29223346710205,18.529850006103516,24.95965003967285,33.32283020019531,30.12029266357422
2014-08-15,13.20412540435791,18.54977035522461,24.860244750976562,32.8386116027832,30.023418426513672
2014-08-18,13.36507511138916,18.73566436767578,25.24882698059082,33.410865783691406,30.48702049255371
2014-08-19,13.413636207580566,18.821983337402344,25.492816925048828,33.92442321777344,29.981903076171875
2014-08-20,13.398374557495117,18.755586624145508,25.547039031982422,33.85105514526367,30.161806106567383
2014-08-21,13.54891586303711,18.934846878051758,25.76392364501953,34.34994888305664,30.03725242614746
2014-08-22,13.568344116210938,18.981321334838867,25.736814498901367,34.063819885253906,29.795074462890625
2014-08-25,13.840295791625977,19.29335594177246,26.125398635864258,34.67276382446289,30.244844436645508
2014-08-26,13.936029434204102,19.1871280670166,26.161544799804688,34.91486358642578,30.11336898803711
2014-08-27,13.975574493408203,19.2734432220459,26.152511596679688,34.746124267578125,30.196409225463867
2014-08-28,13.826416969299316,19.280080795288086,25.97176742553711,34.24723815917969,29.518301010131836
2014-08-29,13.850700378417969,19.29335594177246,26.161544799804688,34.08583068847656,29.788156509399414
2014-09-01,13.797279357910156,19.266801834106445,26.098289489746094,33.829044342041016,29.85044288635254
2014-09-02,13.788259506225586,19.220327377319336,26.297096252441406,33.92442321777344,29.933462142944336
2014-09-03,14.02066421508789,19.266801834106445,26.306135177612305,34.5260124206543,30.092615127563477
2014-09-04,14.289838790893555,19.465972900390625,26.577239990234375,35.06159973144531,30.549297332763672
2014-09-05,14.284295082092285,19.37966537475586,26.468799591064453,35.36973571777344,30.161806106567383
2014-09-08,14.189249038696289,19.299989700317383,26.748931884765625,35.28170394897461,29.898868560791016
2014-09-09,14.069232940673828,19.299989700317383,26.55012321472168,34.958885192871094,29.70513343811035
2014-09-10,14.128199577331543,19.23360252380371,26.450719833374023,34.680091857910156,29.601329803466797
2014-09-11,14.074782371520996,19.167213439941406,26.586273193359375,34.5113525390625,29.511384963989258
2014-09-12,14.109464645385742,19.207042694091797,26.631452560424805,34.37195587158203,29.449111938476562
2014-09-15,14.033154487609863,19.067626953125,26.67664337158203,34.21054458618164,29.31071662902832
2014-09-16,13.982513427734375,19.04106903076172,26.405542373657227,34.115177154541016,29.276124954223633
2014-09-17,14.14415454864502,19.226966857910156,26.586273193359375,34.188541412353516,29.490619659423828
2014-09-18,14.31759262084961,19.353105545043945,26.94774055480957,34.49667739868164,29.594425201416016
2014-09-19,14.374480247497559,19.5987548828125,26.685678482055664,34.401302337646484,29.469865798950195
2014-09-22,14.218384742736816,19.499170303344727,26.604351043701172,33.7923583984375,28.604949951171875
2014-09-23,14.04494857788086,19.260162353515625,26.18865203857422,32.94865798950195,28.625694274902344
2014-09-24,14.137214660644531,19.5655574798584,26.324201583862305,33.19810104370117,29.227684020996094
2014-09-25,14.062291145324707,19.459333419799805,26.107322692871094,32.779911041259766,28.618772506713867
2014-09-26,14.169829368591309,19.50580406188965,26.233840942382812,32.897300720214844,28.55649185180664
2014-09-29,13.942972183227539,19.49252700805664,26.206727981567383,32.69187927246094,28.307397842407227
2014-09-30,14.081714630126953,19.525726318359375,26.233840942382812,32.50845718383789,28.431955337524414
2014-10-01,14.058822631835938,19.392942428588867,25.926589965820312,32.11228942871094,28.079055786132812
2014-10-02,13.573200225830078,18.961397171020508,25.46571159362793,31.518016815185547,27.331754684448242
2014-10-06,13.923540115356445,19.1871280670166,25.85430145263672,31.54737091064453,27.636220932006836
2014-10-07,13.691134452819824,19.00787925720215,25.29400634765625,31.319931030273438,27.525501251220703
2014-10-08,13.564871788024902,18.875093460083008,24.679506301879883,30.835723876953125,26.923511505126953
2014-10-09,13.419187545776367,18.64271354675293,24.760841369628906,30.872394561767578,27.227970123291016
2014-10-10,13.295701026916504,18.40371322631836,24.263816833496094,29.99201011657715,26.501432418823242
2014-10-13,13.340789794921875,18.35059928894043,24.092113494873047,30.234113693237305,27.290245056152344
2014-10-14,13.304716110229492,18.33067512512207,24.390329360961914,30.85771942138672,27.629297256469727
2014-10-15,12.743173599243164,17.722532272338867,23.529388427734375,29.933313369750977,26.591350555419922
2014-10-16,12.576053619384766,17.55413055419922,23.665498733520508,30.366180419921875,26.77904510498047
2014-10-17,12.988984107971191,17.958301544189453,24.191804885864258,31.415311813354492,27.14749526977539
2014-10-20,13.016839981079102,17.904409408569336,23.62013053894043,30.931106567382812,26.904184341430664
2014-10-21,13.355960845947266,18.29509925842285,23.992172241210938,31.488677978515625,27.59243392944336
2014-10-22,13.495232582092285,18.389408111572266,24.200878143310547,31.833492279052734,27.3421573638916
2014-10-23,13.64842700958252,18.618431091308594,24.473100662231445,31.85550308227539,27.23091697692871
2014-10-24,13.686725616455078,18.82050895690918,24.282546997070312,31.65741729736328,26.966747283935547
2014-10-27,13.394257545471191,18.645370483398438,24.09198570251465,31.1805362701416,26.591350555419922
2014-10-28,13.539104461669922,19.157312393188477,24.3460636138916,31.672090530395508,27.223966598510742
2014-10-29,13.347602844238281,19.278566360473633,24.373289108276367,32.02424621582031,27.140546798706055
2014-10-30,13.348997116088867,19.352659225463867,24.69088363647461,32.178314208984375,26.89722442626953
2014-10-31,13.700653076171875,19.628833770751953,25.298851013183594,32.992679595947266,27.168352127075195
2014-11-03,13.56695556640625,19.615365982055664,25.35329818725586,32.875282287597656,27.154455184936523
2014-11-04,13.348997116088867,19.33917808532715,24.963111877441406,32.552490234375,26.862470626831055
2014-11-05,13.58575439453125,19.790498733520508,25.3986759185791,33.00001525878906,27.168352127075195
2014-11-06,13.484786033630371,19.6490421295166,25.716266632080078,33.315486907958984,27.1822566986084
2014-11-07,13.303733825683594,19.548006057739258,25.271629333496094,32.919307708740234,27.654993057250977
2014-11-10,13.359442710876465,19.7231388092041,25.48033905029297,33.20543670654297,27.606325149536133
2014-11-11,13.365015029907227,20.140777587890625,25.59830093383789,33.09537887573242,27.411666870117188
2014-11-12,13.053048133850098,20.053211212158203,25.35329818725586,32.53047561645508,27.4742374420166
2014-11-13,13.136613845825195,20.127300262451172,25.489416122436523,32.6258430480957,27.411666870117188
2014-11-14,13.19440746307373,20.22161293029785,25.35329818725586,32.83126449584961,27.356061935424805
2014-11-17,13.309308052062988,20.40348243713379,25.5347900390625,32.875282287597656,27.55071449279785
2014-11-18,13.382421493530273,20.464107513427734,25.861459732055664,33.410865783691406,27.321304321289062
2014-11-19,13.390777587890625,20.511260986328125,25.84330177307129,33.37417221069336,26.883329391479492
2014-11-20,13.248025894165039,20.524730682373047,25.979419708251953,33.513580322265625,26.45925521850586
2014-11-21,13.540491104125977,20.89521026611328,26.51479721069336,34.44532012939453,28.016498565673828
2014-11-24,13.6588716506958,20.996252059936523,26.569244384765625,34.90019226074219,27.50205421447754
2014-11-25,13.780732154846191,21.002988815307617,26.623689651489258,35.36973571777344,27.38386344909668
2014-11-26,13.784217834472656,21.124238967895508,26.614612579345703,35.36239242553711,27.58547019958496
2014-11-27,13.839924812316895,21.25221824645996,26.723506927490234,35.61917495727539,27.272634506225586
2014-11-28,13.897723197937012,21.535137176513672,26.8051700592041,35.743892669677734,26.85552215576172
2014-12-01,13.67280101776123,21.306110382080078,26.777950286865234,35.82460403442383,26.598291397094727
2014-12-02,13.81067180633545,21.434099197387695,26.65997886657715,35.68521499633789,26.9111385345459
2014-12-03,13.951338768005371,21.528400421142578,26.904987335205078,35.8832893371582,27.321304321289062
2014-12-04,13.65539264678955,21.319580078125,26.741647720336914,35.61917495727539,26.65390396118164
2014-12-05,14.06484317779541,21.885412216186523,27.258880615234375,36.69766616821289,26.556577682495117
2014-12-08,14.024455070495605,21.797849655151367,27.30426025390625,36.360164642333984,26.320215225219727
2014-12-09,13.589234352111816,21.198333740234375,26.614612579345703,35.597164154052734,25.88222885131836
2014-12-10,13.51960277557373,21.03667640686035,26.687206268310547,35.39174270629883,25.53464126586914
2014-12-11,13.486873626708984,21.15118408203125,26.832393646240234,35.52378463745117,25.117517471313477
2014-12-12,13.110846519470215,20.497787475585938,26.242568969726562,34.5847053527832,24.373659133911133
2014-12-15,12.746655464172363,20.13404083251953,25.5347900390625,33.62362289428711,23.615894317626953
2014-12-16,12.959043502807617,20.477581024169922,25.988496780395508,34.55537033081055,24.443180084228516
2014-12-17,12.874090194702148,20.450634002685547,25.988496780395508,34.48200225830078,24.804676055908203
2014-12-18,13.248025894165039,20.97604751586914,27.041099548339844,35.53847122192383,25.28436851501465
2014-12-19,13.258471488952637,20.996252059936523,27.131839752197266,35.68521499633789,25.84052848815918
2014-12-22,13.30025577545166,21.08382797241211,27.349620819091797,35.79525375366211,25.569400787353516
2014-12-23,13.404705047607422,21.178131103515625,27.612770080566406,36.12540817260742,25.826622009277344
2014-12-29,13.389388084411621,21.10403060913086,27.67629623413086,36.162086486816406,26.215932846069336
2014-12-30,13.30582332611084,20.87500762939453,27.567401885986328,35.773258209228516,26.04213523864746
2015-01-02,13.375458717346191,20.827852249145508,27.603694915771484,35.347721099853516,26.14641761779785
2015-01-05,12.941630363464355,20.23508071899414,27.10462188720703,34.320587158203125,25.027149200439453
2015-01-06,12.739692687988281,20.026256561279297,26.605541229248047,34.379295349121094,25.305221557617188
2015-01-07,12.725765228271484,20.30243682861328,26.669052124023438,34.56270980834961,25.52768898010254
2015-01-08,12.961129188537598,20.89521026611328,27.385921478271484,35.86128234863281,26.2089786529541
2015-01-09,12.57465648651123,20.632505416870117,27.050167083740234,35.48711395263672,25.854429244995117
2015-01-12,12.628278732299805,20.88174057006836,27.49481201171875,36.103389739990234,25.569400787353516
2015-01-13,12.828827857971191,21.2454891204834,27.58555030822754,36.91041564941406,25.548540115356445
2015-01-14,12.58649730682373,21.137718200683594,27.34054946899414,36.264801025390625,24.206806182861328
2015-01-15,12.84131145477295,21.524856567382812,27.690975189208984,37.09382247924805,24.908159255981445
2015-01-16,12.881875991821289,21.762588500976562,27.745445251464844,37.84949493408203,25.69900894165039
2015-01-19,12.986787796020508,21.871267318725586,27.927026748657227,38.18697738647461,25.34906768798828
2015-01-20,13.21199893951416,22.129383087158203,27.827157974243164,38.31904220581055,25.922962188720703
2015-01-21,13.288935661315918,22.33993911743164,27.981496810913086,38.641849517822266,26.125926971435547
2015-01-22,13.670121192932129,22.706722259521484,28.44453239440918,39.735008239746094,26.755800247192383
2015-01-23,13.61766242980957,23.195768356323242,28.952953338623047,40.79147720336914,26.412864685058594
2015-01-26,13.686209678649902,23.3248233795166,29.2525634765625,41.371070861816406,26.72081184387207
2015-01-27,13.523242950439453,23.182186126708984,28.862167358398438,40.4539909362793,26.545841217041016
2015-01-28,13.322510719299316,23.20255470275879,28.998350143432617,40.930870056152344,26.78379249572754
2015-01-29,13.364470481872559,23.29085350036621,28.989274978637695,41.04092025756836,26.39887046813965
2015-01-30,13.232982635498047,23.00558090209961,28.952953338623047,40.90153121948242,26.74880599975586
2015-02-02,13.27354907989502,22.842573165893555,28.71689796447754,41.28303527832031,26.93075942993164
2015-02-03,13.602276802062988,23.148221969604492,28.916643142700195,41.928646087646484,27.861583709716797
2015-02-04,13.644235610961914,23.29085350036621,29.15269660949707,42.28079605102539,27.763599395751953
2015-02-05,13.575695037841797,23.297651290893555,29.288881301879883,42.5595817565918,28.1765193939209
2015-02-06,13.701591491699219,23.385955810546875,29.234407424926758,42.471561431884766,27.868572235107422
2015-02-09,13.463793754577637,23.05312728881836,28.84400749206543,41.23899841308594,28.435476303100586
2015-02-10,13.540725708007812,23.44028663635254,29.415983200073242,41.92130661010742,27.882577896118164
2015-02-11,13.439314842224121,23.35878562927246,29.61572265625,41.89196014404297,27.65861701965332
2015-02-12,13.698094367980957,23.426708221435547,29.89717674255371,42.9190788269043,28.3444881439209
2015-02-13,13.981358528137207,23.413122177124023,29.860857009887695,42.977787017822266,29.219318389892578
2015-02-16,14.030314445495605,23.406330108642578,29.942575454711914,42.941104888916016,29.506267547607422
2015-02-17,14.05689811706543,23.35878562927246,29.8063907623291,42.765018463134766,29.373294830322266
2015-02-18,14.322678565979004,23.182186126708984,30.14229965209961,43.572044372558594,29.786212921142578
2015-02-19,14.3170804977417,23.31803321838379,30.30573272705078,44.063594818115234,29.47127342224121
2015-02-20,14.414999008178711,23.49462890625,30.323896408081055,44.45976638793945,29.688230514526367
2015-02-23,14.431083679199219,23.60330581665039,30.62350082397461,44.70920944213867,29.233327865600586
2015-02-24,14.502425193786621,23.61009979248047,30.832311630249023,44.59183120727539,29.968175888061523
2015-02-25,14.380022048950195,23.644062042236328,30.932191848754883,43.96087646484375,29.94017791748047
2015-02-26,14.542993545532227,23.95650291442871,31.222702026367188,44.48911666870117,30.16413688659668
2015-02-27,14.588456153869629,24.05838966369629,31.231788635253906,44.88529968261719,30.178125381469727
2015-03-02,14.628324508666992,24.146692276000977,31.404279708862305,45.12007522583008,29.891197204589844
2015-03-03,14.43947982788086,23.902164459228516,31.131912231445312,44.13697052001953,29.68122673034668
2015-03-04,14.58985424041748,24.194236755371094,31.358888626098633,44.9219856262207,29.170324325561523
2015-03-05,14.721346855163574,24.26215934753418,31.658491134643555,45.39885711669922,29.45028305053711
2015-03-06,14.770306587219238,24.08555793762207,31.64034652709961,45.89775466918945,29.21232795715332
2015-03-09,14.757711410522461,23.82745361328125,31.513240814208984,45.96377182006836,29.485275268554688
2015-03-10,14.670291900634766,23.61009979248047,31.386127471923828,45.61160659790039,28.75741195678711
2015-03-11,14.866127967834473,24.010845184326172,32.07612991333008,47.38706588745117,28.988365173339844
2015-03-12,14.833250999450684,23.990467071533203,31.903629302978516,47.38706588745117,28.9533748626709
2015-03-13,14.836747169494629,24.105939865112305,32.28494644165039,48.032691955566406,28.41447639465332
2015-03-16,14.959147453308105,24.194236755371094,32.60271072387695,49.147857666015625,28.722410202026367
2015-03-17,14.852134704589844,24.03122329711914,32.321266174316406,47.878631591796875,28.813398361206055
2015-03-18,14.81926441192627,23.990467071533203,32.25770950317383,46.690101623535156,28.533458709716797
2015-03-19,14.953551292419434,24.09914779663086,32.47560501098633,47.108280181884766,28.827392578125
2015-03-20,15.18645191192627,24.289325714111328,32.675357818603516,47.45310592651367,29.52725601196289
2015-03-23,15.250804901123047,24.21461296081543,32.539161682128906,46.161865234375,29.709232330322266
2015-03-24,15.380193710327148,24.330078125,32.64810562133789,46.43332290649414,29.31728744506836
2015-03-25,15.235418319702148,24.25537109375,31.676660537719727,46.09583282470703,29.33829689025879
2015-03-26,15.149386405944824,24.153488159179688,31.15007781982422,46.5213623046875,28.869386672973633
2015-03-27,15.116517066955566,24.05838966369629,31.30441665649414,46.477325439453125,28.330490112304688
2015-03-30,15.385787010192871,24.173864364624023,31.921789169311523,47.57048416137695,28.673437118530273
2015-03-31,15.287871360778809,23.963298797607422,31.776535034179688,46.99824905395508,28.37948226928711
2015-04-01,15.432653427124023,23.983675003051758,31.57678985595703,46.88818359375,28.260509490966797
2015-04-02,15.43824291229248,23.990467071533203,31.57678985595703,46.8808479309082,27.84058380126953
2015-04-07,15.606106758117676,24.26215934753418,31.985349655151367,46.85883712768555,28.75741195678711
2015-04-08,15.564143180847168,24.21461296081543,31.88547706604004,46.675418853759766,28.890382766723633
2015-04-09,15.722914695739746,24.459135055541992,32.294036865234375,47.59983825683594,28.9533748626709
2015-04-10,15.732006072998047,24.58139991760254,32.884159088134766,48.17943572998047,29.07235336303711
2015-04-13,15.848803520202637,24.825925827026367,33.07483673095703,47.77592086791992,28.82040023803711
2015-04-14,15.693538665771484,24.77837562561035,33.03850173950195,47.32838821411133,29.492265701293945
2015-04-15,15.844477653503418,24.85016441345215,32.645164489746094,47.46046829223633,29.993711471557617
2015-04-16,15.584537506103516,24.60425567626953,32.23377990722656,47.210208892822266,29.685428619384766
2015-04-17,15.189002990722656,24.194416046142578,31.721837997436523,46.37110900878906,29.152956008911133
2015-04-20,15.42786693572998,24.50179672241211,32.0692138671875,46.71706771850586,29.713451385498047
2015-04-21,15.396258354187012,24.570112228393555,32.85541915893555,47.02619171142578,29.510271072387695
2015-04-22,15.472129821777344,24.72038459777832,33.40392303466797,46.95259094238281,29.741487503051758
2015-04-23,15.53325080871582,24.802352905273438,32.745723724365234,46.775936126708984,30.217910766601562
2015-04-24,15.751038551330566,25.02776336669922,32.599449157714844,47.33533477783203,30.79241371154785
2015-04-27,15.905599594116211,25.1028995513916,33.09309768676758,48.601341247558594,31.002599716186523
2015-04-28,15.768604278564453,24.816011428833008,32.53544235229492,47.629756927490234,30.813434600830078
2015-04-29,15.491095542907715,24.433483123779297,31.740135192871094,46.06197738647461,30.084779739379883
2015-04-30,15.429973602294922,24.413002014160156,31.03620719909668,46.017818450927734,29.5242862701416
2015-05-04,15.526224136352539,24.64524269104004,31.19161033630371,46.2901611328125,30.16887092590332
2015-05-05,15.17143726348877,24.09878921508789,30.63397216796875,45.62034606933594,29.951679229736328
2015-05-06,15.164416313171387,24.153430938720703,30.579120635986328,45.112464904785156,29.510271072387695
2015-05-07,15.27892780303955,24.167091369628906,31.054485321044922,45.65714645385742,29.047861099243164
2015-05-08,15.663222312927246,24.802352905273438,31.85896873474121,47.09980773925781,29.80454444885254
2015-05-11,15.800216674804688,24.952627182006836,32.014373779296875,46.9378776550293,30.287961959838867
2015-05-12,15.617554664611816,24.7750244140625,31.60298728942871,45.81171798706055,30.105802536010742
2015-05-13,15.60350513458252,24.699892044067383,31.52071762084961,45.46578598022461,30.126827239990234
2015-05-14,15.760174751281738,24.7818603515625,31.804115295410156,46.30488204956055,30.22492218017578
2015-05-15,15.656198501586914,24.52912139892578,31.70354461669922,45.60561752319336,29.811538696289062
2015-05-18,15.63511848449707,24.679397583007812,31.968664169311523,46.39320373535156,29.89562225341797
2015-05-19,15.866955757141113,24.87748908996582,32.53544235229492,48.041954040527344,29.643394470214844
2015-05-20,16.049623489379883,25.321489334106445,32.773136138916016,48.02723693847656,29.993711471557617
2015-05-21,16.065780639648438,25.437610626220703,32.87369918823242,48.012508392333984,30.112812042236328
2015-05-22,16.13743782043457,25.492250442504883,32.654300689697266,47.88737487792969,30.112812042236328
2015-05-26,15.849395751953125,25.27367401123047,32.5628776550293,47.48255920410156,29.86758804321289
2015-05-27,16.088258743286133,25.40345573425293,32.983394622802734,47.99777603149414,29.818553924560547
2015-05-28,16.01799964904785,25.300996780395508,33.303367614746094,47.22494125366211,29.49626922607422
2015-05-29,15.791786193847656,25.01410675048828,32.736572265625,46.15766525268555,29.21601676940918
2015-06-01,15.74753189086914,24.973121643066406,32.8279914855957,46.253353118896484,28.900733947753906
2015-06-02,15.758062362670898,24.90481185913086,32.53544235229492,45.67186737060547,29.209007263183594
2015-06-03,15.87047290802002,24.75453758239746,32.508018493652344,45.841156005859375,29.01984405517578
2015-06-04,15.751038551330566,24.65207862854004,32.43489074707031,45.3995246887207,28.29119300842285
2015-06-05,15.592963218688965,24.331026077270508,32.060081481933594,44.82541275024414,28.319211959838867
2015-06-08,15.44192123413086,24.214908599853516,31.63956642150879,44.02312088012695,27.88483428955078
2015-06-09,15.375174522399902,24.02364158630371,31.438446044921875,44.48682403564453,27.828784942626953
2015-06-10,15.670248031616211,24.426658630371094,31.548145294189453,45.723392486572266,28.536409378051758
2015-06-11,15.786168098449707,24.617918014526367,31.8223876953125,46.098777770996094,28.515392303466797
2015-06-12,15.673762321472168,24.590593338012695,31.63041877746582,45.61297607421875,28.459339141845703
2015-06-15,15.324593544006348,24.317365646362305,31.054485321044922,44.634037017822266,28.06699562072754
2015-06-16,15.336538314819336,24.255891799926758,31.37445640563965,44.899024963378906,27.9268741607666
2015-06-17,15.27541732788086,24.249053955078125,31.22818374633789,44.14824295043945,27.709680557250977
2015-06-18,15.257856369018555,24.447154998779297,31.054485321044922,44.21449279785156,28.024951934814453
2015-06-19,15.399771690368652,24.570112228393555,31.310466766357422,44.5604248046875,27.982919692993164
2015-06-22,15.835351943969727,25.36246681213379,32.14235305786133,46.27542495727539,28.15106201171875
2015-06-23,16.060157775878906,25.765487670898438,32.462310791015625,46.87162399291992,28.536409378051758
2015-06-24,15.979372024536133,25.492250442504883,32.02351760864258,46.34903335571289,28.655517578125
2015-06-25,15.996930122375488,25.55372428894043,32.114933013916016,46.70233154296875,28.361249923706055
2015-06-26,16.09528923034668,25.574220657348633,31.94124412536621,46.694976806640625,27.954893112182617
2015-06-29,15.466508865356445,24.925304412841797,30.871658325195312,44.869571685791016,27.569547653198242
2015-06-30,15.340048789978027,24.570112228393555,30.36886215209961,44.55305480957031,26.826892852783203
2015-07-01,15.623173713684082,24.897979736328125,31.03620719909668,45.60561752319336,26.81989097595215
2015-07-02,15.522712707519531,24.836503982543945,30.569974899291992,44.97998046875,26.83389663696289
2015-07-03,15.417330741882324,24.60425567626953,30.478567123413086,44.869571685791016,26.61670684814453
2015-07-06,15.011958122253418,24.276384353637695,30.167741775512695,44.31753158569336,26.224355697631836
2015-07-07,14.713385581970215,23.757247924804688,29.637516021728516,43.06624984741211,25.138381958007812
2015-07-08,14.68879222869873,23.777742385864258,29.591812133789062,42.23451614379883,25.082332611083984
2015-07-09,15.083623886108398,24.3037109375,30.259157180786133,43.2723503112793,25.649837493896484
2015-07-10,15.470024108886719,24.97994613647461,30.697967529296875,44.08936309814453,25.902061462402344
2015-07-13,15.851508140563965,25.492250442504883,31.255615234375,44.36170196533203,26.672754287719727
2015-07-14,15.919646263122559,25.717668533325195,31.319595336914062,43.85383224487305,26.602691650390625
2015-07-15,16.011503219604492,25.84382438659668,31.60157012939453,43.76201629638672,26.727754592895508
2015-07-16,16.286209106445312,26.327394485473633,31.67552947998047,44.740360260009766,27.13423728942871
2015-07-17,16.296916961669922,26.458656311035156,31.89743995666504,44.58232498168945,27.020143508911133
2015-07-20,16.382537841796875,26.569183349609375,32.156307220458984,44.85325241088867,26.891775131225586
2015-07-21,16.18631935119629,26.154691696166992,31.795726776123047,44.740360260009766,26.635051727294922
2015-07-22,16.179182052612305,26.078699111938477,31.351932525634766,44.394187927246094,25.765043258666992
2015-07-23,16.14350700378418,25.80927848815918,31.53684425354004,44.19850540161133,25.24447250366211
2015-07-24,16.00079917907715,25.878355026245117,31.29645347595215,43.15996170043945,24.467159271240234
2015-07-27,15.633338928222656,25.367145538330078,30.584552764892578,41.95584487915039,24.08207893371582
2015-07-28,15.87236499786377,25.56058120727539,30.547574996948242,42.505226135253906,24.62405776977539
2015-07-29,15.920883178710938,25.995800018310547,30.584552764892578,42.27945327758789,25.158884048461914
2015-07-30,15.99010181427002,25.954345703125,31.06532096862793,41.978431701660156,25.230207443237305
2015-07-31,15.99937915802002,25.912893295288086,31.056074142456055,42.24934387207031,25.158884048461914
2015-08-03,16.10426139831543,26.223770141601562,31.046838760375977,42.61811065673828,24.695362091064453
2015-08-04,15.878070831298828,26.25140953063965,30.806440353393555,42.94170379638672,25.00914192199707
2015-08-05,16.07929229736328,26.541547775268555,31.185523986816406,43.9652099609375,25.800701141357422
2015-08-06,16.015077590942383,26.3619327545166,30.815692901611328,43.65665054321289,25.344308853149414
2015-08-07,15.836681365966797,25.954345703125,30.418127059936523,43.73191833496094,25.51544952392578
